idEntrada,state,usuarioOnline,statusSaida,paginaSaida,avaliacao,dataHoraEntrada,dataHoraSaida,dataHoraErro,tempoAcesso,codigo,erro
590,PB,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,82,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
591,AC,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 17:55,18/05/2021 17:55,200,500,"""INTERNAL SERVER ERROR"""
592,PB,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,296,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
593,SP,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,341,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
594,RO,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,206,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
595,PE,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,300,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
596,AC,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,101,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
597,PI,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,225,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
598,MA,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:55,7,500,"""CLIENTE NAO CADASTRADO"""
599,AP,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:04,382,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
600,PI,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:03,463,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
601,AP,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,369,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
602,RR,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,237,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
603,PR,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,236,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
604,RO,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,58,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
605,GO,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,335,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
606,PI,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,215,500,"""CHAVE PIX INCORRETA"""
607,GO,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:57,161,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
608,BA,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,71,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
609,MA,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,204,500,"""INTERNAL SERVER ERROR"""
610,PB,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,138,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
611,SP,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,192,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
612,MT,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,94,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
613,PE,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,443,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
614,GO,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,238,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
615,SC,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,369,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
616,MG,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:56,18/05/2021 17:56,200,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
617,TO,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,186,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
618,AL,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:58,159,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
619,BA,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,93,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
620,MT,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,426,500,"""CHAVE PIX INCORRETA"""
621,AM,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,70,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
622,RO,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 17:59,278,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
623,PE,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,342,500,"""INTERNAL SERVER ERROR"""
624,ES,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,261,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
625,GO,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,135,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
626,AL,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,353,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
627,AP,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,260,500,"""CLIENTE NAO CADASTRADO"""
628,MG,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,112,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
629,PR,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,73,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
630,AP,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:04,490,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
631,RJ,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,159,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
632,SP,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:57,17,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
633,PR,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,304,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
634,PR,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,277,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
635,ES,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,78,500,"""CHAVE PIX INCORRETA"""
636,AC,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,7,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
637,MT,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,226,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
638,AP,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,377,500,"""INTERNAL SERVER ERROR"""
639,MT,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,316,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
640,SC,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,181,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
641,RJ,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,140,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
642,CE,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,273,500,"""CLIENTE NAO CADASTRADO"""
643,RO,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,259,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
644,BA,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,316,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
645,PI,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,193,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
646,PB,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,348,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
647,CE,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,140,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
648,PE,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,200,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
649,RN,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,329,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
650,PI,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,359,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
651,MS,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:57,7,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
652,AP,0,20%,4,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,253,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
653,MT,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,313,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
654,MS,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,66,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
655,BA,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,298,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
656,AL,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,141,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
657,AM,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,362,500,"""CHAVE PIX INCORRETA"""
658,MS,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,305,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
659,TO,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,332,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
660,AM,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,254,500,"""INTERNAL SERVER ERROR"""
661,BA,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,344,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
662,RO,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,406,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
663,AC,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:04,476,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
664,AP,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,237,500,"""CLIENTE NAO CADASTRADO"""
665,CE,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,200,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
666,ES,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,244,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
667,RS,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,265,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
668,PI,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,221,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
669,MT,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,308,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
670,ES,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,361,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
671,RO,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,178,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
672,AM,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,205,500,"""CHAVE PIX INCORRETA"""
673,RR,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,288,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
674,AL,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,174,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
675,AL,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,251,500,"""INTERNAL SERVER ERROR"""
676,CE,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:55,5,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
677,GO,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,106,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
678,PR,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:58,81,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
679,SC,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:59,138,500,"""CLIENTE NAO CADASTRADO"""
680,PA,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:58,157,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
681,RN,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,286,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
682,PE,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,358,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
683,CE,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,153,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
684,AC,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:57,120,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
685,AP,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,115,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
686,SP,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,190,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
687,RS,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,211,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
688,PR,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,298,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
689,SE,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,201,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
690,SC,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,200,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
691,MT,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,229,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
692,PI,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,382,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
693,TO,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,383,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
694,RN,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,145,500,"""CHAVE PIX INCORRETA"""
695,AP,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,54,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
696,PR,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:06,18/05/2021 18:05,535,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
697,MG,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,221,500,"""INTERNAL SERVER ERROR"""
698,RS,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,228,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
699,GO,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,290,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
700,RO,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,46,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
701,AP,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,153,500,"""CLIENTE NAO CADASTRADO"""
702,RR,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:57,55,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
703,RO,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,157,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
704,PI,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,254,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
705,BA,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:56,76,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
706,PI,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,311,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
707,MS,0,60%,2,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,275,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
708,GO,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,131,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
709,RS,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,267,500,"""CHAVE PIX INCORRETA"""
710,MS,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:01,330,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
711,AM,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,367,550,"""ERRO NA VALIDACAO DE DADOS COMPLEMENTARES"""
712,AP,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:58,214,500,"""INTERNAL SERVER ERROR"""
713,MS,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,229,550,"""CPF -CNPJ CLIENTE NAO CADASTRADO"""
714,SE,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 17:59,230,500,"""OPS! NÃO FOI POSSIVEL CONSULTAR O SALDO. TENTE NOVAMENTE MAIS TARDE"""
715,RN,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:03,413,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
716,GO,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,375,500,"""CLIENTE NAO CADASTRADO"""
717,MG,0,100%,0,n/ avaliado,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,340,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
718,RS,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 18:00,206,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
719,RO,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:00,285,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
720,TO,0,100%,0,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,288,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
721,AL,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 17:59,18/05/2021 17:58,115,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
722,RN,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:56,33,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
723,RS,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,317,500,"""ERRO AO EXECUTAR SERVICO: REQUESTCREDITSERVICE"""
724,MT,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 17:58,18/05/2021 17:58,56,500,"""SENHA INCORRETA"""
725,PE,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,240,500,"""SENHA INCORRETA"""
726,RN,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,270,500,"""SENHA INCORRETA"""
727,AL,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:02,308,500,"""SENHA INCORRETA"""
728,SC,0,60%,2,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:01,263,500,"""SENHA INCORRETA"""
729,BA,0,40%,3,n/ avaliado,18/05/2021 17:57,18/05/2021 18:00,18/05/2021 17:59,152,500,"""SENHA INCORRETA"""
730,MA,0,100%,0,negativa,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:02,358,500,"""SENHA INCORRETA"""
731,PA,0,60%,2,positiva,18/05/2021 17:57,18/05/2021 18:05,18/05/2021 18:03,449,500,"""SENHA INCORRETA"""
732,CE,0,40%,3,positiva,18/05/2021 17:57,18/05/2021 18:03,18/05/2021 18:03,346,500,"""SENHA INCORRETA"""
733,MT,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 17:57,18/05/2021 17:56,7,500,"""SENHA INCORRETA"""
734,PB,0,20%,4,positiva,18/05/2021 17:57,18/05/2021 18:04,18/05/2021 18:02,408,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
735,RJ,1,80%,1,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,233,550,"""NAO ENCONTROU DADOS PARA A SELECAO"""
736,ES,1,80%,1,positiva,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,303,550,"""NO MOMENTO ESTE SERIVCO ESTA INDISPONIVEL. POR FAVOR TENTE NOVAMENTE MAIS TARDE"""
737,PA,0,40%,3,negativa,18/05/2021 17:57,18/05/2021 18:02,18/05/2021 18:01,315,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
738,SE,0,20%,4,negativa,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,228,500,"""DESCULPE TIVEMOS UM PROBLEMA E NAO CONSEGUIMOS TE ATENDER AGORA"""
739,TO,1,80%,1,n/ avaliado,18/05/2021 17:57,18/05/2021 18:01,18/05/2021 18:00,231,550,"""ERRO NA VALIDACAO DE DADOS BASICOS"""
